title,price,offer,category,site
"arzum okka ARZUM OKKA RICH SPIN PRO COFFEE MACHINE 1/5 Cups 700 W with 8 different modes,- CHROME-OK0026-k","6,199",N/A,eg-Installments-new,noon
BRAUN Hand Blender Braun Stainless Steel 1.25 L 1000.0 W MQ5245 White/Grey,"3,723",N/A,eg-Installments-new,noon
"KENWOOD Food Processor, 3L Bowl, 1.5L Blender, 11 Processing Tools, Multi Mill, Grinder, Juicer extractor, Whisk, Dough Maker, Citrus Juicer, Salad Maker, 3 L 1000 W FDP65.880SI silver","7,499",N/A,eg-Installments-new,noon
SHARP Countertop Microwave Oven With Grill 34L 34 L 1000 W R-770AR(ST) Silver/Black,"8,999",18%,eg-Installments-new,noon
"SHARP Microwave Grill Micorwave, 8 Menus - 25 L 900 W R-750MR(S) Silver","8,711",N/A,eg-Installments-new,noon
"TORNADO Stand Fan 18 Inch, 4 Blades 75 W TSF-18XW Black x Red","2,159",18%,eg-Installments-new,noon
Fresh Electric Water Heater Relax 50 Liter 500008902 Multicolour,"2,720",17%,eg-Installments-new,noon
sokany USB Hand Stick Mixer - Egg Beater 30 W Sk-201A Multicolour,344,23%,eg-Installments-new,noon
Koldair Top loading Water dispenser 2 taps KWD CB Black,"5,490",N/A,eg-Installments-new,noon
sokany Turkish Coffee Maker 600.0 W Sk-214 Silver/Black,455,N/A,eg-Installments-new,noon
"BLACK+DECKER 5.6L/1.5Kg XL Digital Air Fryer For Frying, Grilling, Broiling, Roasting, and Baking 5.6 L 1800 W ‎AF625-B5 Black","4,449",34%,eg-Installments-new,noon
KENWOOD Digital Air Fryer XXXL 2.8Kg With Max Crisp Function Recipe Book Rapid Hot Air Circulation For Frying Grilling Broiling Roasting Baking And Toasting 7 L 1800 W HFM80.000SS Silver,"5,644",29%,eg-Installments-new,noon
"Toshiba Kitchen Ventilating Fan 25 cm, Oil Drawer 3.1 kg VRH25J10C Beige","1,257",14%,eg-Installments-new,noon
"BLACK+DECKER Black & Decker 1700W Air Fryer - 8L Capacity, Digital Touch Control, 7 Preset Functions, Adjustable Temp Timer, Rapid Air Convection, Shake Alert, Removable Crisper Plate - SAF80-B5 8 L 1700 W SAF80-B5 black","5,249",12%,eg-Installments-new,noon
ALASKA Defrost Upright Freezer - 5 Drawers - 220 L UP270 Silver,"13,210",N/A,eg-Installments-new,noon
Philips Essential XL Air Fryer 6.2 L 2000 W HD9270/90/91/70 Black,"5,549",N/A,eg-Installments-new,noon
"De'Longhi Dedica Pump Espresso Manual Coffee Machine | Cappuccino, Latte Macchiato With Milk Frother | Thermo Block Heating System For Accurate Temperature | Easy To Clean | 1.1 L 1350 W EC685.BK Black/Silver","8,869",N/A,eg-Installments-new,noon
"TORNADO TORNADO Bathroom Ventilating Fan 25 cm, Privacy Grid, Creamy x Brown TVS-25CN","1,018",N/A,eg-Installments-new,noon
TORNADO Microwave Solo 25 L 900 W TM-25MK Black,"5,399",13%,eg-Installments-new,noon
Handy Stitch Portable Handheld Sewing Machine White,209,N/A,eg-Installments-new,noon
"Tefal Pro Style Garment Steamer, Powerful Steam Output Up to 42 g/minute, Perfect Results, Refreshes and Sanitizes, Perfect for All Fabrics, Time-Saving 1.5 L 2000 W IT3470M0 Black","5,502",N/A,eg-Installments-new,noon
"Toshiba TOSHIBA Bathroom Ventilating Fan 25 cm, Privacy Grid 40 W VRH25S1C Creamy","1,371",N/A,eg-Installments-new,noon
Fresh Electric Water Heater Relax 30 Liter 500014261 White,"2,490",N/A,eg-Installments-new,noon
Fresh Electric Kettle 1.7 L 2200 W EPK17051P Black,799,N/A,eg-Installments-new,noon
KENWOOD Kenwood Homebake KHH01.000SI - 1400W 5L Silver Mixer Stand 5.2 L 1400 W KHH01.000SI silver,"8,529",N/A,eg-Installments-new,noon
"Soundcore R50i True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 30H Playtime, IPX5-Water Resistant, AI Clear Calls with 2 Mics, 22 Preset EQs via App Black",745,44%,eg-Installments-new,noon
"HUAWEI FreeBuds SE 3 Fashion Earbuds, Wireless Bluetooth 5.4 Earphone, 42-Hour Battery Life, Fine-grained Meets Futuristic, 3-Hour Listening on a 10-minute Charge, IP54, iOS & Android Beige","2,363",N/A,eg-Installments-new,noon
"Soundcore R50i NC by Anker Noise Cancelling Earbuds, Strong and Smart Noise Cancelling, Powerful Bass, 45H Playtime, 2-in-1 Case and Phone Stand, IP54, Wireless Earbuds, Bluetooth 5.4, App Control Black","1,144",N/A,eg-Installments-new,noon
"Oraimo Oraimo FreePods Lite True Wireless Earbuds Bluetooth 5.3, 40H Playtime, IPX5-Water Resistant, with 2 Mics, via App Black",649,8%,eg-Installments-new,noon
"HUAWEI FreeClip, Groundbreaking Aesthetic Design, Feather-light Wearing, Open-ear Listening, AI Crystal-Clear Call, Long Battery Life, Dual-Device Connections Rose Gold","8,841",N/A,eg-Installments-new,noon
"HUAWEI FreeBuds SE 3 Fashion Earbuds, Wireless Bluetooth 5.4 Earphone, 42-Hour Battery Life, Fine-grained Meets Futuristic, 3-Hour Listening on a 10-minute Charge, IP54, iOS & Android Black","2,510",N/A,eg-Installments-new,noon
"Oraimo FreePods 3C ENC Calling Noise Cancellation , powerful bass 4 mics , Long Playtime True Wireless Earbuds IPX5-Water Resistant, Via App Black",975,30%,eg-Installments-new,noon
"Soundcore Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, Comfortable Fit, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control Black",721,54%,eg-Installments-new,noon
"HUAWEI FreeBuds SE 2 In-ear Earphones, Wireless Bluetooth 5.3, 40-Hour Battery Life, 3 Hours of Music Playback on a 10-Minute Charge, Compact and Comfortable, IP54 Dust and Splash-Resistance Ceramic White","1,609",26%,eg-Installments-new,noon
"Oraimo SpaceBuds Z Active Noise Cancelling Bluetooth Earphones, Sound360 Spatial Audio True Wireless Earbuds,4 Mics for AI Clear Calls,38H Playtime,Dual Device Connectivity, Customization via App Black","1,008",15%,eg-Installments-new,noon
Generic AirPods 3 Compatible with Android iPhone White,339,N/A,eg-Installments-new,noon
OPPO Enco Buds2 The Rhythm Never Stops Moonlight,775,N/A,eg-Installments-new,noon
"Soundcore Liberty 4 NC Earbuds, 98.5 Percent Noise Reduction, Adaptive Cancelling To Ears And Environment, Hi-Res Sound, 50H Battery, Wireless Charging, Bluetooth 5.3 Black","3,294",19%,eg-Installments-new,noon
"Apple AirPods Pro 2 Wireless Earbuds, Bluetooth Headphones, Active Noise Cancellation, Hearing Aid Feature, Transparency, Personalized Spatial Audio, High-Fidelity Sound, H2 Chip, USB-C Charging White","10,999",18%,eg-Installments-new,noon
"Soundcore Soundcore A30i by Anker, Noise Cancelling Earbuds, Lipstick-Shaped Stylish Design, Tiny, Lightweight Comfort, Smart Noise Cancelling, Clear Sound, 24H Playtime, IP54, Wireless Earbuds, Bluetooth 5.4 Black","1,290",48%,eg-Installments-new,noon
"ITEL Itel T11 - Wireless Airpods with 40H Playtime, Quad Mic ENC, IPX5, 10MM Bass Boost Drivers, BT Version 5.3, Fast Charging - Type C Multicolour",572,28%,eg-Installments-new,noon
"Apple AirPods 4 ANC Wireless Earbuds, Bluetooth Headphones, with Active Noise Cancellation, Adaptive Audio, Transparency Mode, Personalized Spatial Audio, USB-C Charging Case, Wireless Charging, H2 Chip White","9,200",5%,eg-Installments-new,noon
"Soundcore Life U2i Bluetooth Neckband Headphones with 24 H Playtime, 10 mm Drivers, Crystal-Clear Calls with CVC 8.0, USB-C Fast Charging, Foldable & Lightweight Build, IPX5 Waterproof Black",742,N/A,eg-Installments-new,noon
"Oraimo SpaceBuds Z Active Noise Cancelling Bluetooth Earphones, Sound360 Spatial Audio True Wireless Earbuds,4 Mics for AI Clear Calls,38H Playtime,Dual Device Connectivity, Customization via App Black","1,008",15%,eg-Installments-new,noon
"HUAWEI FreeBuds SE 2 In-ear Earphones, True Wireless Earbuds, 40-Hour Battery Life, 3 Hours of Music Playback on a 10-Minute Charge, Compact and Comfortable - Graphite Black","1,576",28%,eg-Installments-new,noon
"Soundcore soundcore R50i NC by Anker Noise Cancelling Earbuds, Strong and Smart Noise Cancelling, Powerful Bass, 45H Playtime, 2-in-1 Case and Phone Stand, IP54, Wireless Earbuds, Bluetooth 5.4, App Control Blue","1,244",N/A,eg-Installments-new,noon
"cmf by NOTHING Buds Pro 2, ChatGPT Integrated, True Wireless With Clear Voice Technology 2.0, 50 dB Smart Active Noise Cancellation, Spatial Audio Effect, IP55, Middle East Version Light Grey","3,114",N/A,eg-Installments-new,noon
"Soundcore P20i Bluetooth Earphones, 10mm Drivers with Big Bass True Wireless Earbuds, 30H Playtime, IPX5, 2 Mics for AI Clear Calls, 22 Preset EQs, Customization via App Black+Gray",939,N/A,eg-Installments-new,noon
"Apple AirPods 4 Wireless Earbuds, Bluetooth Headphones, Personalized Spatial Audio, Sweat and Water Resistant, USB-C Charging Case, H2 Chip, Up to 30 Hours of Battery Life, Effortless Setup For IPhone White","7,232",7%,eg-Installments-new,noon
"cmf by NOTHING Buds Pro 2, ChatGPT Integrated,  True Wireless With Clear Voice Technology 2.0, 50 dB Smart Active Noise Cancellation, Spatial Audio Effect, IP55, Middle East Version Blue","2,600",N/A,eg-Installments-new,noon
"Soundcore Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, Comfortable Fit, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control White",753,5%,eg-Installments-new,noon
"realme Buds T110 True Wireless Earbuds,IPX5 Water Resistance,Bluetooth 5.4,up to 38 Hours Total Playback White","1,199",N/A,eg-Installments-new,noon
Anker Soundcore R50i NC True Wireless Bluetooth Earbuds A3959 Black,"1,247",N/A,eg-Installments-new,noon
"cmf by NOTHING Buds Pro 2,ChatGPT Integrated, True Wireless With Clear Voice Technology 2.0, 50 dB Smart Active Noise Cancellation, Spatial Audio Effect, IP55, Middle East Version Dark Grey","2,945",11%,eg-Installments-new,noon
"ITEL Itel T11 - Wireless Airpods with 40H Playtime, Quad Mic ENC, IPX5, 10MM Bass Boost Drivers, BT Version 5.3, Fast Charging - Type C - White",559,30%,eg-Installments-new,noon
Apple Airpods 2nd Gen With Charging Case White,"5,500",9%,eg-Installments-new,noon
"Soundcore Soundcore A30i by Anker, Noise Cancelling Earbuds, Lipstick-Shaped Stylish Design, Tiny, Lightweight Comfort, Smart Noise Cancelling, Clear Sound, 24H Playtime, IP54, Wireless Earbuds, Bluetooth 5.4 Blue","1,499",40%,eg-Installments-new,noon
Samsung Galaxy Buds 3 Pro Silver,"7,145",19%,eg-Installments-new,noon
JOYROOM JR-T03S Pro TWS In-Ear Earphones Wireless Earbuds With Replacement Eartips Standard Version White,623,51%,eg-Installments-new,noon
"HUAWEI FreeBuds 6i True Wireless In-ear Earphones, Bluetooth Earbuds, Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling White","3,422",31%,eg-Installments-new,noon
"HUAWEI FreeBuds SE 2 In-ear Earphones, Wireless Bluetooth 5.3, 40-Hour Battery Life, 3 Hours of Music Playback on a 10-Minute Charge, Compact and Comfortable, IP54 Dust and Splash-Resistance Ceramic - Taro Purple","1,691",N/A,eg-Installments-new,noon
CHOETECH Wireless Bluetooth on Ear Active Noise Cancellation Stereo Headphone Black,955,5%,eg-Installments-new,noon
Generic Pro Air Pods generation USA White,375,62%,eg-Installments-new,noon
"Soundcore Soundcore P40i by Anker, Noise Cancelling Wireless Earbuds, Adaptive Noise Cancelling to Environments, Heavy Bass, 60H Playtime, 2-in-1 Case and Phone Stand, IPX5, Wireless Charging, Bluetooth 5.3 Black","2,498",N/A,eg-Installments-new,noon
JBL Tune 720Bt Wireless Over Ear Headphones Pure Bass Sound 76H Battery Hands-Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Detachable Audio Cable Black,"3,444",25%,eg-Installments-new,noon
Oraimo Oraimo TWS Earphone Bluetooth v5.3 Freepods Lite Waterproof OTW-330 - Ice Lake Blue,800,N/A,eg-Installments-new,noon
"realme Buds T110 True Wireless Earbuds,IPX5 Water Resistance,Bluetooth 5.4,up to 38 Hours Total Playback Black","1,399",N/A,eg-Installments-new,noon
Samsung Galaxy Buds 3 Pro Silver,"7,150",19%,eg-Installments-new,noon
P9 P9 Wireless Bluetooth Over-Ear Headphone with Mic,349,N/A,eg-Installments-new,noon
